Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"First Light","NW End - Honeycomb and Anarchy Walls > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108588608/first-light,2.8,-1,Sport,5.10a,1,170,48.642,-119.44772
MVP,"NW End - Honeycomb and Anarchy Walls > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108748972/mvp,2.0,-1,Sport,5.10b,1,85,48.642,-119.44772
"Wings Of Desire","NW End - Honeycomb and Anarchy Walls > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/110397404/wings-of-desire,3.5,-1,Sport,5.10b,1,80,48.642,-119.44772
Metamorphosis,"NW End - Honeycomb and Anarchy Walls > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108726401/metamorphosis,3.0,-1,Sport,5.10c/d,1,90,48.642,-119.44772
"Second Skin","NW End - Honeycomb and Anarchy Walls > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108617941/second-skin,2.0,-1,Sport,5.10d,1,170,48.642,-119.44772
"The 12th Beast","NW End - Honeycomb and Anarchy Walls > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/121556577/the-12th-beast,2.0,-1,Sport,5.10d,1,105,48.642,-119.44772
"One Shot Deal","The Mid West - Sundance Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108784424/one-shot-deal,3.0,-1,Sport,5.9-,1,90,48.641,-119.44799
Icarus,"The Mid West - Sundance Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122741119/icarus,4.0,-1,Sport,5.10a,1,175,48.641,-119.44799
Sundance,"The Mid West - Sundance Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/112921271/sundance,3.0,-1,Sport,5.10b,1,100,48.641,-119.44799
"Blazing Saddles","The Mid West - Sundance Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/121550606/blazing-saddles,3.0,-1,Sport,5.10d,1,90,48.641,-119.44799
"Firing Line","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111646659/firing-line,3.0,-1,Sport,5.9,1,180,48.63891,-119.44965
"Whisky Tango Foxtrot","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111681129/whisky-tango-foxtrot,3.0,-1,Sport,5.9,1,85,48.63891,-119.44965
"Die Another Day","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111667727/die-another-day,2.0,-1,Sport,5.9+,1,170,48.63891,-119.44965
"Bullet Proof","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111674790/bullet-proof,3.0,-1,Sport,5.10a/b,1,85,48.63891,-119.44965
"Separation Anxiety","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111681157/separation-anxiety,1.5,-1,Sport,5.10b,1,95,48.63891,-119.44965
"Bite the Bullet","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111760464/bite-the-bullet,2.0,-1,Sport,5.10b/c,1,100,48.63891,-119.44965
"South Side of the Sky","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111722323/south-side-of-the-sky,2.0,-1,Sport,5.10d,1,180,48.63891,-119.44965
"White Feast at Dawn","SW End - Ambush Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111724899/white-feast-at-dawn,3.0,-1,Sport,5.11b/c,1,95,48.63891,-119.44965
"Br'er Rabbit","Gully Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111702155/brer-rabbit,2.0,-1,Sport,5.4,1,70,48.64251,-119.44764
"Tar Baby","Gully Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111702142/tar-baby,2.0,-1,Sport,5.5,1,70,48.64251,-119.44764
"Have A Gneiss Day","Gully Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/111706584/have-a-gneiss-day,3.0,-1,Sport,5.7,1,55,48.64251,-119.44764
"Coyote and Roadrunner","Gully Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/112324478/coyote-and-roadrunner,2.0,-1,Sport,5.7,1,70,48.64251,-119.44764
