Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Ron's Climb","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106469095/rons-climb,2.3,-1,"Trad, Sport, TR",5.10d,1,,47.68751,-117.32723
"Hot Licks","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106487071/hot-licks,2.7,-1,"Trad, Sport",5.10d,1,,47.68751,-117.32723
"Dihedral Arete","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107177961/dihedral-arete,2.7,-1,Sport,5.10d,1,,47.68751,-117.32723
"Screaming Fingers","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106490272/screaming-fingers,2.8,-1,"Trad, Sport",5.12a,1,,47.68751,-117.32723
"Peter Peckerman","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106796070/peter-peckerman,2.7,-1,Sport,5.13a,1,40,47.68751,-117.32723
"Peckerman Direct","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106796076/peckerman-direct,3.0,-1,Sport,5.13d,1,40,47.68751,-117.32723
"Inside Corner","Don Quixote Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106258705/inside-corner,2.0,-1,"Trad, TR",5.8,1,40,47.68819,-117.32759
"Z Crack","Don Quixote Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106278633/z-crack,2.3,-1,"Trad, TR",5.10a,1,30,47.68819,-117.32759
"Western Front","Don Quixote Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106488109/western-front,1.8,-1,"Trad, TR",5.10d,1,,47.68819,-117.32759
Delgato,"Don Quixote Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109395726/delgato,2.0,-1,"Trad, TR",5.11b,1,40,47.68819,-117.32759
Oomph,"Don Quixote Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/124955555/oomph,2.0,-1,"Trad, TR","5.11b R",1,30,47.68819,-117.32759
"Romancing the Stone","Don Quixote Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106479453/romancing-the-stone,2.4,-1,"Sport, TR",5.12a,1,,47.68819,-117.32759
"Twin Cracks","Secondary Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107189496/twin-cracks,2.0,-1,"Trad, TR","5.9 PG13",1,,47.6873,-117.3265
"The Prow","Secondary Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106452902/the-prow,3.1,-1,Sport,5.10d,1,30,47.6873,-117.3265
"Dave's Delicate Traverse","Secondary Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107179929/daves-delicate-traverse,2.0,-1,"Trad, Sport, TR",5.11c,1,,47.6873,-117.3265
"Tea with the Queen","Secondary Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106458519/tea-with-the-queen,1.7,-1,Sport,5.11d,1,,47.6873,-117.3265
"Lots of Nothing","Secondary Face > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107231596/lots-of-nothing,2.3,-1,"Sport, TR",5.12a,1,,47.6873,-117.3265
"Airless Spray Route","Painted Boulder > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109129820/airless-spray-route,2.0,-1,"Sport, TR",5.10d,1,20,47.6873,-117.3265
"Problem X","Painted Boulder > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109129831/problem-x,2.0,-1,"Sport, TR",5.11b,1,20,47.6873,-117.3265
"Ho Chi Minh","Other Rocks > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108398471/ho-chi-minh,1.8,-1,Sport,5.10a,1,30,47.6873,-117.3265
"Well Lubed Junkie","Other Rocks > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109485169/well-lubed-junkie,2.5,-1,"Sport, TR",5.10a/b,1,50,47.6873,-117.3265
"Calcium Fortified","Other Rocks > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109485073/calcium-fortified,3.0,-1,"Sport, TR",5.10c,1,50,47.6873,-117.3265
"Ho Chi Minh","Oppression Ledge Area > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114500885/ho-chi-minh,1.7,-1,Sport,5.10a,1,35,47.68943,-117.32753
[Redacted],"Oppression Ledge Area > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114500860/redacted,3.0,-1,Sport,5.10b,1,35,47.68943,-117.32753
"The Cleft","Novice Rocks > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114462792/the-cleft,2.2,-1,"Trad, TR",5.5,1,40,47.68748,-117.32667
"Slanting Crack","Novice Rocks > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114462696/slanting-crack,1.8,-1,"Trad, TR",5.8,1,40,47.68748,-117.32667
"Leaning Book","Novice Rocks > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114462771/leaning-book,1.0,-1,"Trad, TR",5.9,1,40,47.68748,-117.32667
"Changing to Shadows","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106592321/changing-to-shadows,1.6,-1,Sport,5.10c,1,,47.75309,-117.55051
"Pit Lizard","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106467582/pit-lizard,3.0,-1,Sport,5.11a,1,,47.75309,-117.55051
"Fresh Neglect","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107558677/fresh-neglect,2.4,-1,Sport,5.11a,1,,47.75309,-117.55051
Gravalanche,"The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108235982/gravalanche,2.0,-1,Sport,5.11a,1,,47.75309,-117.55051
"Fresh Produce","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107179172/fresh-produce,2.5,-1,Sport,5.11b,1,,47.75309,-117.55051
"Long Neglect","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107179839/long-neglect,2.5,-1,Sport,5.11b,1,,47.75309,-117.55051
"Flogging a Dead Horse","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106836137/flogging-a-dead-horse,3.2,-1,Sport,5.11c,1,65,47.75309,-117.55051
"Livin' La Vida Loca","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108183636/livin-la-vida-loca,2.8,-1,Sport,5.11c,1,,47.75309,-117.55051
Eject,"The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108195794/eject,1.7,-1,Sport,5.11c,1,,47.75309,-117.55051
"Red Rum","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106592325/red-rum,2.6,-1,Sport,5.12a,1,,47.75309,-117.55051
"Ricky Martin","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108169142/ricky-martin,2.5,-1,Sport,5.12a,1,,47.75309,-117.55051
"Space Lizard","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108183615/space-lizard,0.0,-1,Sport,5.12c,1,,47.75309,-117.55051
"Disco Head","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108183630/disco-head,2.0,-1,Sport,5.12c,1,,47.75309,-117.55051
"Gravalanche Extension","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108235992/gravalanche-extension,2.4,-1,Sport,5.12c,1,,47.75309,-117.55051
"Flip a Bitch Bear","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108177442/flip-a-bitch-bear,3.6,-1,Sport,5.12d,1,70,47.75309,-117.55051
"The Masochist","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108166930/the-masochist,3.7,-1,Sport,5.13b,1,,47.75309,-117.55051
"Pit Boss","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108195789/pit-boss,2.5,-1,Sport,5.13b,1,,47.75309,-117.55051
"Big Papa Pump","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108183621/big-papa-pump,-1.0,-1,Sport,5.13c,1,,47.75309,-117.55051
"Pit Boss Direct","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/120379227/pit-boss-direct,2.0,-1,Sport,5.13c/d,1,55,47.75309,-117.55051
"Motley Crux","The Pit > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111105235/motley-crux,3.7,-1,Sport,5.14a,1,80,47.75309,-117.55051
Bachelor'sWeek,"The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107179167/bachelorsweek,1.7,-1,Sport,5.10c,1,,47.7572,-117.5518
Molting,"The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108112855/molting,1.7,-1,Sport,5.10d,1,,47.7572,-117.5518
"The Roach","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106273342/the-roach,3.0,-1,Sport,5.11a,1,50,47.7572,-117.5518
"Overhangus Interruptus","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106834750/overhangus-interruptus,3.0,-1,Sport,5.11c,1,50,47.7572,-117.5518
"Red Hair","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107170498/red-hair,2.7,-1,Sport,5.11c,1,50,47.7572,-117.5518
"Naked Man","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106845779/naked-man,3.5,-1,Sport,5.12a,1,60,47.7572,-117.5518
"Opiate for the People","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107179880/opiate-for-the-people,3.1,-1,Sport,5.12a,1,,47.7572,-117.5518
"Under the Influence","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108176356/under-the-influence,1.5,-1,Sport,5.12a,1,,47.7572,-117.5518
"Being Inferior","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106468146/being-inferior,2.9,-1,Sport,5.12b,1,,47.7572,-117.5518
"Belly Rubber","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106833271/belly-rubber,3.4,-1,Sport,5.12b,1,60,47.7572,-117.5518
"Dump Truck","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106843130/dump-truck,3.6,-1,Sport,5.12b,1,50,47.7572,-117.5518
"Inferiority Complex","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108088433/inferiority-complex,3.0,-1,Sport,5.12b,1,,47.7572,-117.5518
"Marty's Right","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108176175/martys-right,3.8,-1,Sport,5.12c,1,,47.7572,-117.5518
Spineless,"The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108184920/spineless,3.6,-1,Sport,5.12c,1,,47.7572,-117.5518
"Mental Warfare","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108088429/mental-warfare,4.0,-1,Sport,5.12c/d,1,,47.7572,-117.5518
"21 Run","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108088437/21-run,3.0,-1,Sport,5.12d,1,,47.7572,-117.5518
Bitten,"The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107185323/bitten,3.6,-1,Sport,5.13a,1,,47.7572,-117.5518
"Left Bleeding","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108117094/left-bleeding,3.2,-1,Sport,5.13a,1,,47.7572,-117.5518
"It's like That","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108184945/its-like-that,3.4,-1,Sport,5.13a,1,,47.7572,-117.5518
"Russian Arête","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108112928/russian-arete,3.7,-1,Sport,5.13b,1,,47.7572,-117.5518
"Rectus Traverse","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108112900/rectus-traverse,2.5,-1,Sport,5.13c,1,200,47.7572,-117.5518
Quiver,"The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108117114/quiver,4.0,-1,Sport,5.13c,1,,47.7572,-117.5518
"Evil-Ass Traverse","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108117127/evil-ass-traverse,2.5,-1,Sport,5.14a,1,,47.7572,-117.5518
"Progressive Discipline","The Main Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108235976/progressive-discipline,-1.0,-1,Sport,5.14b,1,,47.7572,-117.5518
"La Vidal Buena","Mushroom Rock > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108112874/la-vidal-buena,3.0,-1,Sport,5.10a,1,,47.76108,-117.54945
Psycopsibocillin,"Mushroom Rock > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107659873/psycopsibocillin,3.0,-1,Sport,5.12c,1,30,47.76108,-117.54945
"Throwing Elbows","Mushroom Rock > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/119269924/throwing-elbows,2.0,-1,Sport,5.13a,1,30,47.76108,-117.54945
"Crag Coordinator","Main Wall Boulder > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106280170/crag-coordinator,0.8,-1,Sport,5.9,1,30,47.7572,-117.5518
"Biscuit Girl","Main Wall Boulder > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107182859/biscuit-girl,1.7,-1,Sport,5.10a,1,,47.7572,-117.5518
"A Day in the Life of a Hard Man","Main Wall Boulder > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107182870/a-day-in-the-life-of-a-hard-man,1.5,-1,Sport,5.10b,1,,47.7572,-117.5518
Capizio,"Enema Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107227085/capizio,2.0,-1,Sport,5.10a,1,,47.7572,-117.5518
"The Pump Master","Enema Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/116776858/the-pump-master,3.0,-1,Sport,5.10b,1,65,47.7572,-117.5518
"Wooden Enema","Enema Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107227082/wooden-enema,1.5,-1,Sport,5.11-,1,,47.7572,-117.5518
"Crux To Position","Enema Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107227088/crux-to-position,2.0,-1,Sport,5.11+,1,,47.7572,-117.5518
Invictus,"Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108193109/invictus,2.3,-1,Sport,5.4,1,75,47.75382,-117.55066
"Tiny Tot","Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111787698/tiny-tot,2.0,-1,Sport,5.5,1,,47.75382,-117.55066
"Ben There, Done That","Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111787715/ben-there-done-that,1.8,-1,Sport,5.6,1,,47.75382,-117.55066
"Cooper's Route","Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111787766/coopers-route,2.9,-1,Sport,5.6,1,30,47.75382,-117.55066
Unknown,"Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108193102/unknown,2.4,-1,Sport,5.7,1,,47.75382,-117.55066
"Mr. Twister","Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108193113/mr-twister,2.7,-1,Sport,5.7,1,,47.75382,-117.55066
"Unknown 5.9","Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108919611/unknown-59,1.5,-1,Sport,5.9-,1,50,47.75382,-117.55066
"The Bull","Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108193920/the-bull,2.3,-1,Sport,5.9,1,,47.75382,-117.55066
"Unknown 5.10a","Billy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/108919569/unknown-510a,2.2,-1,Sport,5.10a,1,60,47.75382,-117.55066
"Nardo Head","Upper Bench > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109636645/nardo-head,2.0,-1,Sport,5.10b,1,50,47.76123,-117.54897
"Legends of the Fall","Upper Bench > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109636724/legends-of-the-fall,2.5,-1,Sport,5.11d,1,50,47.76123,-117.54897
"Body Tension","Upper Bench > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123140925/body-tension,2.0,-1,Sport,5.12c,1,,47.76123,-117.54897
"Community Service","Blobolith > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123024955/community-service,2.0,-1,Sport,5.10c,1,25,47.7532,-117.55021
"Merit Badge","Blobolith > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123025076/merit-badge,3.0,-1,Sport,5.10d,1,30,47.7532,-117.55021
"Raging Rasario","Blobolith > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123025318/raging-rasario,0.0,-1,Sport,"5.10d PG13",1,30,47.7532,-117.55021
"The Blobolith","Blobolith > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123025132/the-blobolith,2.0,-1,Sport,5.11d,1,30,47.7532,-117.55021
"Noon Time Quickie","Naughty Boy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123020901/noon-time-quickie,1.0,-1,Sport,5.8,1,30,47.7531,-117.55034
"Stubby Pringle","Naughty Boy Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123020880/stubby-pringle,1.0,-1,Sport,5.9,1,35,47.7531,-117.55034
Mindshakermeltdown,"Organic Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123141057/mindshakermeltdown,2.0,-1,Sport,5.11c,1,30,47.76101,-117.5493
"Organic Playground","Organic Wall > Deep Creek > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123141072/organic-playground,2.0,-1,Sport,5.11d,1,30,47.76101,-117.5493
Unknown,"Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113722995/unknown,1.0,-1,TR,5.6,1,,47.65414,-117.28508
"The Pony and Titti Show","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113193790/the-pony-and-titti-show,1.8,-1,"Sport, TR",5.7,1,30,47.65414,-117.28508
"The Price is Right","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113193665/the-price-is-right,2.5,-1,"Sport, TR",5.8,1,30,47.65414,-117.28508
"The Day After","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113225395/the-day-after,1.7,-1,"Sport, TR",5.9,1,25,47.65414,-117.28508
"What's Cat Got to do With It?","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113225411/whats-cat-got-to-do-with-it,1.4,-1,"Sport, TR",5.9,1,25,47.65414,-117.28508
"Ants in Your Pants","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113225421/ants-in-your-pants,1.5,-1,"Sport, TR",5.9,1,25,47.65414,-117.28508
"Bargain Hunter","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113193572/bargain-hunter,2.8,-1,Sport,5.10a/b,1,30,47.65414,-117.28508
"Earth Day Boogie","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113189766/earth-day-boogie,2.7,-1,"Sport, TR",5.10b/c,1,30,47.65414,-117.28508
"30 Feet of Fury","Little Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113193477/30-feet-of-fury,3.3,-1,Sport,5.11b,1,30,47.65414,-117.28508
"Grape Ape","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106487023/grape-ape,2.5,-1,"Sport, TR",5.9,1,,47.6541,-117.28584
"Chicken Spread","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106296202/chicken-spread,2.6,-1,Sport,5.10a,1,60,47.6541,-117.28584
"Rock Star","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106371402/rock-star,3.0,-1,Sport,5.10a,1,75,47.6541,-117.28584
"The Force","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106476328/the-force,2.6,-1,Sport,5.10d,1,,47.6541,-117.28584
"Bent Cold Sprayed Hard","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107231045/bent-cold-sprayed-hard,2.0,-1,Sport,5.10d,1,,47.6541,-117.28584
"Digital Leadout","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106371423/digital-leadout,3.0,-1,Sport,5.11a,1,65,47.6541,-117.28584
"Free Installation","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106468186/free-installation,3.5,-1,Sport,5.11a,1,,47.6541,-117.28584
"Arms Shortage","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107182949/arms-shortage,2.5,-1,Sport,5.11a/b,1,,47.6541,-117.28584
"All The People are Watching","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107231049/all-the-people-are-watching,2.8,-1,Sport,5.11a/b,1,,47.6541,-117.28584
Wings,"Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106300397/wings,2.7,-1,Sport,5.11b,1,,47.6541,-117.28584
"Raisin in Space","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106371398/raisin-in-space,1.0,-1,Sport,5.11b,1,40,47.6541,-117.28584
Spock,"Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106371416/spock,3.4,-1,Sport,5.11b,1,75,47.6541,-117.28584
"Stay Tuned","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106476300/stay-tuned,3.3,-1,"Sport, TR",5.11b,1,,47.6541,-117.28584
"Dead Vermin","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112160977/dead-vermin,1.0,-1,Sport,5.11b,1,,47.6541,-117.28584
"Touch of Grey","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106371419/touch-of-grey,3.5,-1,Sport,5.11c,1,75,47.6541,-117.28584
"Firestone 500","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112117470/firestone-500,3.3,-1,Sport,5.11c,1,,47.6541,-117.28584
Klingon,"Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106371408/klingon,2.8,-1,Sport,5.11d,1,40,47.6541,-117.28584
"Transformational Pain","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112117500/transformational-pain,-1.0,-1,Sport,5.11d,1,,47.6541,-117.28584
"No Country for Old Stoners","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/121240929/no-country-for-old-stoners,4.0,-1,Sport,5.11d,1,75,47.6541,-117.28584
"Alpine Style","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112213165/alpine-style,1.0,-1,Sport,5.12a,1,,47.6541,-117.28584
"Body Scarfer","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107230588/body-scarfer,2.0,-1,Sport,5.12a,1,,47.6541,-117.28584
"Rock 106","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106371405/rock-106,3.6,-1,Sport,5.12b,1,75,47.6541,-117.28584
[Redacted],"Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107230607/redacted,3.8,-1,Sport,5.12b/c,1,,47.6541,-117.28584
"The Cat's Meow","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106799000/the-cats-meow,3.1,-1,Sport,5.12c,1,50,47.6541,-117.28584
"Resistance is Futile","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112117070/resistance-is-futile,-1.0,-1,Sport,5.12c,1,,47.6541,-117.28584
