Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Rolling Thunder","(7) Heaven's Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108907414/rolling-thunder,2.5,-1,Sport,5.10d,1,,45.56714,-122.21051
"Helm's Deep","(2) Middle Earth > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106887440/helms-deep,2.8,-1,Sport,5.9,1,85,45.56658,-122.21157
"Why Must I Cry","(2) Middle Earth > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106887460/why-must-i-cry,2.3,-1,Sport,5.10a,1,85,45.56658,-122.21157
"Mean Street","(2) Middle Earth > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/116744551/mean-street,2.6,-1,Sport,5.10b,2,90,45.56658,-122.21157
"Grab n' Go","(2) Middle Earth > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109198962/grab-n-go,2.7,-1,Sport,5.10c,1,50,45.56658,-122.21157
"House of Pain","(2) Middle Earth > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106887491/house-of-pain,2.9,-1,Sport,5.11a,1,50,45.56658,-122.21157
"Kung Fu","(4) Gold Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106992718/kung-fu,2.8,-1,Sport,5.9,1,,45.56682,-122.21118
"Dirty Jugs","(4) Gold Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106992729/dirty-jugs,2.4,-1,Sport,5.9,1,,45.56682,-122.21118
"Sweeping Beauty","(4) Gold Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/107233603/sweeping-beauty,3.0,-1,Sport,5.10b,1,95,45.56682,-122.21118
Enlightenment,"(4) Gold Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/121410984/enlightenment,2.7,-1,Sport,5.10d,1,40,45.56682,-122.21118
"Beyond the Glory","(4) Gold Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106887525/beyond-the-glory,3.3,-1,Sport,5.11c,1,85,45.56682,-122.21118
"Masterpiece Theatre","(4) Gold Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106987102/masterpiece-theatre,3.7,-1,Sport,5.11c,1,95,45.56682,-122.21118
"High Plains Drifter","(6) Shield Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106900957/high-plains-drifter,3.5,-1,Sport,5.10+,1,75,45.56701,-122.21078
Chainmail,"(6) Shield Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/107135475/chainmail,3.3,-1,Sport,5.11b,1,40,45.56701,-122.21078
"MD Route","(6) Shield Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106703111/md-route,2.8,-1,Sport,5.11d,1,45,45.56701,-122.21078
Kamikaze,"(5) Old Tree Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106958928/kamikaze,2.7,-1,Sport,5.10a,1,75,45.56692,-122.21103
"Carrots for Everyone","(5) Old Tree Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/107029417/carrots-for-everyone,3.0,-1,Sport,5.10a,1,60,45.56692,-122.21103
"May Day","(5) Old Tree Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/107234517/may-day,3.1,-1,Sport,5.10b,1,80,45.56692,-122.21103
"Carrot Top","(5) Old Tree Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119820774/carrot-top,3.0,-1,Sport,5.10b/c,1,30,45.56692,-122.21103
"Russian Education System","(0) Sport School Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/114177761/russian-education-system,2.0,-1,Sport,5.5,1,30,45.56579,-122.2126
"Playing Hooky","(0) Sport School Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109103280/playing-hooky,2.1,-1,Sport,5.7,1,35,45.56579,-122.2126
Unnamed?,"(0) Sport School Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/116803669/unnamed,1.9,-1,Sport,5.7,1,35,45.56579,-122.2126
